0.4 0.37037
0.41 0.398148
0.42 0.388889
0.43 0.453704
0.44 0.398148
0.45 0.37037
0.46 0.407407
0.47 0.509259
0.48 0.444444
0.49 0.37963
0.5 0.490741
0.51 0.518519
0.52 0.574074
0.53 0.490741
0.54 0.537037
