0.4 0.324074
0.41 0.416667
0.42 0.407407
0.43 0.342593
0.44 0.398148
0.45 0.398148
0.46 0.407407
0.47 0.37037
0.48 0.453704
0.49 0.351852
0.5 0.425926
0.51 0.435185
0.52 0.546296
0.53 0.555556
0.54 0.564815
0.55 0.564815
0.56 0.564815
0.57 0.564815
0.58 0.564815
0.59 0.564815
0.6 0.564815
0.61 0.564815
0.62 0.583333
0.63 0.666667
0.64 0.666667
